File,Title,International title,Genre,lang,Country,IMDB Score,Seasons,Budget,Runtime
List_of_Netflix_original_films_2020_table_1.csv,Secrets of the Saqqara Tomb,,,english,,,,,1 h 54 min
List_of_Netflix_original_films_2020_table_1.csv,Shawn Mendes: In Wonder,,,english,,,,,1 h 23 min
List_of_Netflix_original_films_2020_table_1.csv,Dance Dreams: Hot Chocolate Nutcracker,,,english,,,,,1 h 20 min.
List_of_Netflix_original_films_2020_table_1.csv,Emicida: AmarElo – It's All For Yesterday,,,"portuguese,,",,,,,1 h 29 min
List_of_Netflix_original_films_2020_table_1.csv,Giving Voice,,,english,,,,,1 h 30 min
List_of_Netflix_original_films_2020_table_2.csv,Road to Roma,,making-of,"spanish,,",,,,,1 h 12 min
List_of_Netflix_original_films_2020_table_2.csv,Ben Platt: Live from Radio City Music Hall,,concert,english,,,,,1 h 25 min
List_of_Netflix_original_films_2020_table_2.csv,The Boys in the Band: Something Personal,,aftershow/interview,english,,,,,28 min
List_of_Netflix_original_films_2020_table_2.csv,Sarah Cooper: Everything's Fine,,variety show,english,,,,,49 min
List_of_Netflix_original_films_2020_table_2.csv,Alien Xmas,,stop motion,english,,,,,42 min
List_of_Netflix_original_films_2020_table_2.csv,Shawn Mendes: Live in Concert,,concert,english,,,,,1 h 27 min
List_of_Netflix_original_films_2020_table_2.csv,Angela's Christmas Wish,,animation,english,,,,,47 min
List_of_Netflix_original_films_2020_table_2.csv,Ma Rainey's Black Bottom: A Legacy Brought to Screen,,aftershow/interview,english,,,,,31 min
List_of_Netflix_original_films_2020_table_2.csv,"Ariana Grande: Excuse Me, I Love You",,concert,english,,,,,1 h 37 min
List_of_Netflix_original_films_2020_table_2.csv,Death to 2020,,comedy,english,,,,,1 h 10 min
List_of_Netflix_original_films_2020_table_3.csv,What Did Jack Do?,,drama,english,,,,,17 min
List_of_Netflix_original_films_2020_table_3.csv,Sitara: Let Girls Dream,,animation,english,,,,,15 min
List_of_Netflix_original_films_2020_table_3.csv,Sol Levante,,anime,english,,,,,4 min
List_of_Netflix_original_films_2020_table_3.csv,The Claudia Kishi Club,,documentary,english,,,,,17 min
List_of_Netflix_original_films_2020_table_3.csv,John Was Trying to Contact Aliens,,documentary,english,,,,,16 min
List_of_Netflix_original_films_2020_table_3.csv,A Love Song for Latasha,,documentary,english,,,,,19 min
List_of_Netflix_original_films_2020_table_3.csv,I'm No Longer Here:  A Discussion with Guillermo del Toro and Alfonso Cuarón,,aftershow/interview,english,,,,,14 min
List_of_Netflix_original_films_2020_table_3.csv,If Anything Happens I Love You,,animation,english,,,,,12 min
List_of_Netflix_original_films_2020_table_3.csv,Canvas,,animation,english,,,,,9 min
List_of_Netflix_original_films_2020_table_3.csv,Cops and Robbers,,animation,english,,,,,7 min
List_of_Netflix_original_films_2021_table_0.csv,What Happened to Mr. Cha?,,comedy,"korean,,",,,,,1 h 42 min
List_of_Netflix_original_films_2021_table_0.csv,Pieces of a Woman,,drama,english,,,,,2 h 6 min
List_of_Netflix_original_films_2021_table_0.csv,Stuck Apart,,drama,"turkish,,",,,,,1 h 36 min
List_of_Netflix_original_films_2021_table_0.csv,The Heartbreak Club,,comedy drama,"indonesian,,",,,,,1 h 41 min
List_of_Netflix_original_films_2021_table_0.csv,Double Dad,,comedy drama,"portuguese,,",,,,,1 h 45 min
List_of_Netflix_original_films_2021_table_0.csv,Outside the Wire,,action/science fiction,english,,,,,1 h 55 min
List_of_Netflix_original_films_2021_table_0.csv,Tribhanga – Tedhi Medhi Crazy,,drama,hindi,,,,,1 h 35 min
List_of_Netflix_original_films_2021_table_0.csv,The White Tiger,,drama,english,,,,,2 h 5 min
List_of_Netflix_original_films_2021_table_0.csv,June & Kopi,,drama,"indonesian,,",,,,,1 h 30 min
List_of_Netflix_original_films_2021_table_0.csv,Finding ʻOhana,,family,english,,,,,2 h 3 min
List_of_Netflix_original_films_2021_table_0.csv,The Dig,,drama,english,,,,,1 h 52 min
List_of_Netflix_original_films_2021_table_0.csv,Below Zero,,drama,"spanish,,",,,,,1 h 46 min
List_of_Netflix_original_films_2021_table_0.csv,The Last Paradiso,,romantic drama,"italian,,",,,,,1 h 47 min
List_of_Netflix_original_films_2021_table_0.csv,Malcolm & Marie,,romantic drama,english,,,,,1 h 46 min
List_of_Netflix_original_films_2021_table_0.csv,Space Sweepers,,science fiction,"korean,,",,,,,2 h 16 min
List_of_Netflix_original_films_2021_table_0.csv,The Misadventures of Hedi and Cokeman,,comedy,"french,,",,,,,1 h 39 min
List_of_Netflix_original_films_2021_table_0.csv,Red Dot,,thriller,"swedish,,",,,,,1 h 26 min
List_of_Netflix_original_films_2021_table_0.csv,Squared Love,,romantic comedy,"polish,,",,,,,1 h 42 min
List_of_Netflix_original_films_2021_table_0.csv,To All the Boys: Always and Forever,,romantic comedy,english,,,,,1 h 55 min
List_of_Netflix_original_films_2021_table_0.csv,Geez & Ann,,romantic drama,"indonesian,,",,,,,1 h 45 min
List_of_Netflix_original_films_2021_table_0.csv,Crazy About Her,,romantic comedy,"spanish,,",,,,,1 h 42 min
List_of_Netflix_original_films_2021_table_0.csv,The Girl on the Train,,thriller,hindi,,,,,2 h
List_of_Netflix_original_films_2021_table_0.csv,Moxie,,drama,english,,,,,1 h 51 min
List_of_Netflix_original_films_2021_table_0.csv,Sentinelle,,action,"french,,",,,,,1 h 20 min
List_of_Netflix_original_films_2021_table_0.csv,Yes Day,,comedy,english,,,,,1 h 29 min
List_of_Netflix_original_films_2021_table_0.csv,Paper Lives,,drama,"turkish,,",,,,,1 h 37 min
List_of_Netflix_original_films_2021_table_0.csv,Get the Goat,,comedy,"portuguese,,",,,,,1 h 38 min
List_of_Netflix_original_films_2021_table_0.csv,Caught by a Wave,,romantic/teen/drama,"italian,,",,,,,1 h 39 min
List_of_Netflix_original_films_2021_table_0.csv,A Week Away,,christian musical,english,,,,,1 h 37 min
List_of_Netflix_original_films_2021_table_0.csv,Bad Trip,,hidden-camera prank comedy,english,,,,,1 h 26 min
List_of_Netflix_original_films_2021_table_0.csv,Pagglait,,comedy drama,hindi,,,,,1 h 54 min
List_of_Netflix_original_films_2021_table_0.csv,Tersanjung the Movie,,drama,"indonesian,,",,,,,1 h 54 min
List_of_Netflix_original_films_2021_table_0.csv,Concrete Cowboy,,drama,english,,,,,1 h 51 min
List_of_Netflix_original_films_2021_table_0.csv,Just Say Yes,,romantic comedy,"dutch,,",,,,,1 h 37 min
List_of_Netflix_original_films_2021_table_0.csv,Madame Claude,,drama,"french,,",,,,,1 h 52 min
List_of_Netflix_original_films_2021_table_0.csv,Have You Ever Seen Fireflies?,,comedy,"turkish,,",,,,,1 h 54 min
List_of_Netflix_original_films_2021_table_0.csv,Night in Paradise,,drama,"korean,,",,,,,2 h 12 min
List_of_Netflix_original_films_2021_table_0.csv,Thunder Force,,superhero comedy,english,,,,,1 h 47 min
List_of_Netflix_original_films_2021_table_0.csv,Prime Time,,thriller,"polish,,",,,,,1 h 32 min
List_of_Netflix_original_films_2021_table_0.csv,Ride or Die,,psychological thriller drama,"japanese,,",,,,,2 h 22 min
List_of_Netflix_original_films_2021_table_0.csv,Ajeeb Daastaans,,drama,hindi,,,,,2 h 22 min
List_of_Netflix_original_films_2021_table_0.csv,Arlo the Alligator Boy,,animated musical comedy,english,,,,,1 h 32 min
List_of_Netflix_original_films_2021_table_0.csv,Get the Grift,,comedy,"portuguese,,",,,,,1 h 35 min
List_of_Netflix_original_films_2021_table_0.csv,Things Heard & Seen,,horror,english,,,,,2 h 1 min
List_of_Netflix_original_films_2021_table_0.csv,The Disciple,,drama,"marathi,,",,,,,2 h 8 min
List_of_Netflix_original_films_2021_table_0.csv,Milestone,,drama,hindi,,,,,1 h 37 min
List_of_Netflix_original_films_2021_table_0.csv,Monster,,drama,english,,,,,1 h 39 min
List_of_Netflix_original_films_2021_table_0.csv,Oxygen,,science fiction/thriller,"french,,",,,,,1 h 41 min
List_of_Netflix_original_films_2021_table_0.csv,Ferry,,crime/drama,"dutch,,",,,,,1 h 47 min
List_of_Netflix_original_films_2021_table_0.csv,I Am All Girls,,thriller,english,,,,,1 h 47 min
List_of_Netflix_original_films_2021_table_0.csv,The Woman in the Window,,psychological thriller,english,,,,,1 h 41 min
List_of_Netflix_original_films_2021_table_0.csv,Sardar Ka Grandson,,comedy,hindi,,,,,2 h 19 min
List_of_Netflix_original_films_2021_table_0.csv,Army of the Dead,,zombie/heist,english,,,,,2 h 28 min
List_of_Netflix_original_films_2021_table_0.csv,Baggio: The Divine Ponytail,,biopic,"italian,,",,,,,1 h 32 min
List_of_Netflix_original_films_2021_table_0.csv,Ghost Lab,,horror,"thai,,",,,,,1 h 57 min
List_of_Netflix_original_films_2021_table_0.csv,Blue Miracle,,drama,english,,,,,1 h 36 min
List_of_Netflix_original_films_2021_table_0.csv,Carnaval,,comedy,"portuguese,,",,,,,1 h 35 min
List_of_Netflix_original_films_2021_table_0.csv,Dancing Queens,,drama,"swedish,,",,,,,1 h 51 min
List_of_Netflix_original_films_2021_table_0.csv,Sweet & Sour,,romantic drama,"korean,,",,,,,1 h 42 min
List_of_Netflix_original_films_2021_table_0.csv,Trippin' with the Kandasamys,,comedy,english,,,,,1 h 33 min
List_of_Netflix_original_films_2021_table_0.csv,Xtreme,,action,"spanish,,",,,,,1 h 52 min
List_of_Netflix_original_films_2021_table_0.csv,Awake,,science fiction/thriller,english,,,,,1 h 37 min
List_of_Netflix_original_films_2021_table_0.csv,Tragic Jungle,,drama,"spanish,,",,,,,1 h 36 min
List_of_Netflix_original_films_2021_table_0.csv,Skater Girl,,coming-of-age sports drama,hindi,,,,,1 h 49 min
List_of_Netflix_original_films_2021_table_0.csv,Ali & Ratu Ratu Queens,,comedy drama,"indonesian,,",,,,,1 h 40 min
List_of_Netflix_original_films_2021_table_0.csv,Jagame Thandhiram,,action/thriller,tamil,,,,,2 h 38 min
List_of_Netflix_original_films_2021_table_0.csv,Good on Paper,,comedy,english,,,,,1 h 34 min
List_of_Netflix_original_films_2021_table_0.csv,America: The Motion Picture,,animation / comedy / historical fiction,english,,,,,1 h 38 min
List_of_Netflix_original_films_2021_table_0.csv,Fear Street Part 1: 1994,,teen horror / slasher,english,,,,,1 h 47 min
List_of_Netflix_original_films_2021_table_0.csv,The 8th Night,,thriller film,"korean,,",,,,,1 h 55 min
List_of_Netflix_original_films_2021_table_0.csv,Haseen Dillruba,,romantic thriller,hindi,,,,,2 h 15 min
List_of_Netflix_original_films_2021_table_0.csv,Fear Street Part 2: 1978,,teen horror / slasher,english,,,,,1 h 50 min
List_of_Netflix_original_films_2021_table_0.csv,Last Summer,,romantic drama,"turkish,,",,,,,1 h 41 min
List_of_Netflix_original_films_2021_table_0.csv,A Classic Horror Story,,horror,"italian,,",,,,,1 h 35 min
List_of_Netflix_original_films_2021_table_0.csv,A Perfect Fit,,romantic comedy/drama,"indonesian,,",,,,,1 h 52 min
List_of_Netflix_original_films_2021_table_0.csv,My Amanda,,romance,"filipino,,",,,,,1 h 29 min
List_of_Netflix_original_films_2021_table_0.csv,Deep,,science fiction,"thai,,",,,,,1 h 41 min
List_of_Netflix_original_films_2021_table_0.csv,Fear Street Part 3: 1666,,supernatural horror,english,,,,,1 h 54 min
List_of_Netflix_original_films_2021_table_0.csv,Trollhunters: Rise of the Titans,,animated fantasy,english,,,,,1 h 46 min
List_of_Netflix_original_films_2021_table_0.csv,Blood Red Sky,,thriller,"german,,",,,,,2 h 3 min
List_of_Netflix_original_films_2021_table_0.csv,Bankrolled,,comedy,"spanish,,",,,,,1 h 37 min
List_of_Netflix_original_films_2021_table_0.csv,Bartkowiak,,action,"polish,,",,,,,1 h 31 min
List_of_Netflix_original_films_2021_table_0.csv,Resort to Love,,romantic comedy,english,,,,,1 h 41 min
List_of_Netflix_original_films_2021_table_0.csv,The Last Mercenary,,action/comedy,"french,,",,,,,1 h 52 min
List_of_Netflix_original_films_2021_table_0.csv,The Kissing Booth 3,,comedy drama,english,,,,,1 h 53 min
List_of_Netflix_original_films_2021_table_0.csv,Beckett,,action/thriller,english,,,,,1 h 50 min
List_of_Netflix_original_films_2021_table_0.csv,Black Island,,thriller,"german,,",,,,,1 h 44 min
List_of_Netflix_original_films_2021_table_0.csv,The Secret Diary of an Exchange Student,,romantic comedy,"portuguese,,",,,,,1 h 36 min
List_of_Netflix_original_films_2021_table_0.csv,Sweet Girl,,action,english,,,,,1 h 50 min
List_of_Netflix_original_films_2021_table_0.csv,The Loud House Movie,,animation/comedy,english,,,,,1 h 27 min
List_of_Netflix_original_films_2021_table_0.csv,The Witcher: Nightmare of the Wolf,,animated dark fantasy,english,,,,,1 h 23 min
List_of_Netflix_original_films_2021_table_0.csv,He's All That,,teen romantic comedy,english,,,,,1 h 31 min
List_of_Netflix_original_films_2021_table_0.csv,Afterlife of the Party,,comedy,english,,,,,1 h 49 min
List_of_Netflix_original_films_2021_table_0.csv,JJ+E,,romance,"swedish,,",,,,,1 h 31 min
List_of_Netflix_original_films_2021_table_0.csv,Kate,,action/thriller,english,,,,,1 h 46 min
List_of_Netflix_original_films_2021_table_0.csv,Prey,,thriller,"german,,",,,,,1 h 27 min
List_of_Netflix_original_films_2021_table_0.csv,Nightbooks,,fantasy horror,english,,,,,1 h 40 min
List_of_Netflix_original_films_2021_table_0.csv,Ankahi Kahaniya,,anthology film,hindi,,,,,1 h 50 min
List_of_Netflix_original_films_2021_table_0.csv,Confessions of an Invisible Girl,,drama,"portuguese,,",,,,,1 h 31 min
List_of_Netflix_original_films_2021_table_0.csv,Intrusion,,thriller,english,,,,,1 h 33 min
List_of_Netflix_original_films_2021_table_0.csv,The Starling,,comedy drama,english,,,,,1 h 44 min
List_of_Netflix_original_films_2021_table_0.csv,Friendzone,,romantic comedy,"french,,",,,,,1 h 28 min
List_of_Netflix_original_films_2021_table_0.csv,No One Gets Out Alive,,horror,english,,,,,1 h 25 min
List_of_Netflix_original_films_2021_table_0.csv,Sounds Like Love,,romantic comedy,"spanish,,",,,,,1 h 50 min
List_of_Netflix_original_films_2021_table_0.csv,Diana: The Musical,,musical,english,,,,,1 h 57 min
List_of_Netflix_original_films_2021_table_0.csv,Forever Rich,,thriller,"dutch,,",,,,,1 h 30 min
List_of_Netflix_original_films_2021_table_0.csv,Swallow,,drama,english,,,,,2 h 8 min
List_of_Netflix_original_films_2021_table_0.csv,The Guilty,,thriller,english,,,,,1 h 31 min
List_of_Netflix_original_films_2021_table_0.csv,There's Someone Inside Your House,,slasher,english,,,,,1 h 36 min
List_of_Netflix_original_films_2021_table_0.csv,Grudge,,thriller,"turkish,,",,,,,1 h 46 min
List_of_Netflix_original_films_2021_table_0.csv,"My Brother, My Sister",,drama,"italian,,",,,,,1 h 50 min
List_of_Netflix_original_films_2021_table_0.csv,Bright: Samurai Soul,,anime/fantasy,"japanese,,",,,,,1 h 20 min
List_of_Netflix_original_films_2021_table_0.csv,Fever Dream,,drama,"spanish,,",,,,,1 h 33 min
List_of_Netflix_original_films_2021_table_0.csv,Operation Hyacinth,,drama,"polish,,",,,,,1 h 52 min
List_of_Netflix_original_films_2021_table_0.csv,A World Without,,science fiction/teen drama,"indonesian,,",,,,,1 h 47 min
List_of_Netflix_original_films_2021_table_0.csv,The Four of Us,,comedy,"german,,",,,,,1 h 28 min
List_of_Netflix_original_films_2021_table_0.csv,Night Teeth,,thriller,english,,,,,1 h 48 min
List_of_Netflix_original_films_2021_table_0.csv,Stuck Together,,comedy,"french,,",,,,,2 h 6 min
List_of_Netflix_original_films_2021_table_0.csv,Little Big Mouth,,romantic comedy,english,,,,,1 h 34 min
List_of_Netflix_original_films_2021_table_0.csv,Hypnotic,,thriller,english,,,,,1 h 29 min
List_of_Netflix_original_films_2021_table_0.csv,Nobody Sleeps in the Woods Tonight Part 2,,horror,"polish,,",,,,,1 h 37 min
List_of_Netflix_original_films_2021_table_0.csv,Army of Thieves,,romantic comedy / heist,english,,,,,2 h 9 min
List_of_Netflix_original_films_2021_table_0.csv,The Harder They Fall,,western,english,,,,,2 h 19 min
List_of_Netflix_original_films_2021_table_0.csv,Love Hard,,romantic comedy,english,,,,,1 h 46 min
List_of_Netflix_original_films_2021_table_0.csv,Meenakshi Sundareshwar,,romantic comedy,hindi,,,,,2 h 21 min
List_of_Netflix_original_films_2021_table_0.csv,We Couldn't Become Adults,,drama,"japanese,,",,,,,2 h 4 min
List_of_Netflix_original_films_2021_table_0.csv,Yara,,drama,"italian,,",,,,,1 h 36 min
List_of_Netflix_original_films_2021_table_0.csv,Father Christmas Is Back,,comedy,english,,,,,1 h 45 min
List_of_Netflix_original_films_2021_table_0.csv,Happiness Ever After,,romantic drama,english,,,,,1 h 39 min
List_of_Netflix_original_films_2021_table_0.csv,Passing,,drama,english,,,,,1 h 39 min
List_of_Netflix_original_films_2021_table_0.csv,7 Prisoners,,drama,"portuguese,,",,,,,1 h 34 min
List_of_Netflix_original_films_2021_table_0.csv,Red Notice,,action/comedy,english,,,,,1 h 57 min
List_of_Netflix_original_films_2021_table_0.csv,Just Short of Perfect,,romantic comedy,"portuguese,,",,,,,1 h 34 min
List_of_Netflix_original_films_2021_table_0.csv,The Princess Switch 3: Romancing the Star,,romantic comedy,english,,,,,1 h 46 min
List_of_Netflix_original_films_2021_table_0.csv,Dhamaka,,action/thriller,hindi,,,,,1 h 44 min
List_of_Netflix_original_films_2021_table_0.csv,Love Me Instead,,drama,"turkish,,",,,,,2 h 4 min
List_of_Netflix_original_films_2021_table_0.csv,"Tick, Tick... Boom!",,musical,english,,,,,1 h 55 min
List_of_Netflix_original_films_2021_table_0.csv,Bruised,,drama,english,,,,,2 h 12 min
List_of_Netflix_original_films_2021_table_0.csv,A Castle for Christmas,,romantic comedy,english,,,,,1 h 39 min
List_of_Netflix_original_films_2021_table_0.csv,The Power of the Dog,,drama,english,,,,,2 h 8 min
List_of_Netflix_original_films_2021_table_0.csv,Single All the Way,,holiday romantic comedy,english,,,,,1 h 41 min
List_of_Netflix_original_films_2021_table_0.csv,The Whole Truth,,horror,"thai,,",,,,,2 h 5 min
List_of_Netflix_original_films_2021_table_0.csv,Mixtape,,coming-of-age comedy drama,english,,,,,1 h 37 min
List_of_Netflix_original_films_2021_table_0.csv,David and the Elves,,fantasy,"polish,,",,,,,1 h 46 min
List_of_Netflix_original_films_2021_table_0.csv,The Claus Family 2,,fantasy,"dutch,,",,,,,1 h 37 min
List_of_Netflix_original_films_2021_table_0.csv,Asakusa Kid,,drama,"japanese,,",,,,,2 h 3 min
List_of_Netflix_original_films_2021_table_0.csv,Anonymously Yours,,romantic comedy,"spanish,,",,,,,1 h 41 min
List_of_Netflix_original_films_2021_table_0.csv,Back to the Outback,,animation,english,,,,,1 h 35 min
List_of_Netflix_original_films_2021_table_0.csv,The Unforgivable,,drama,english,,,,,1 h 54 min
List_of_Netflix_original_films_2021_table_0.csv,The Hand of God,,drama,"italian,,",,,,,2 h 10 min
List_of_Netflix_original_films_2021_table_0.csv,A California Christmas: City Lights,,romantic comedy,english,,,,,1 h 30 min
List_of_Netflix_original_films_2021_table_0.csv,A Naija Christmas,,romantic comedy,english,,,,,2 h 1 min
List_of_Netflix_original_films_2021_table_0.csv,Grumpy Christmas,,comedy,"spanish,,",,,,,1 h 27 min
List_of_Netflix_original_films_2021_table_0.csv,1000 Miles from Christmas,,christmas film,"spanish,,",,,,,1 h 42 min
List_of_Netflix_original_films_2021_table_0.csv,Don't Look Up,,science fiction/comedy,english,,,,,2 h 18 min
List_of_Netflix_original_films_2021_table_0.csv,Minnal Murali,,superhero,"malayalam,,",,,,,2 h 39 min
List_of_Netflix_original_films_2021_table_0.csv,Lulli,,comedy,"portuguese,,",,,,,1 h 30 min
List_of_Netflix_original_films_2021_table_0.csv,Hilda and the Mountain King,,animation/fantasy,english,,,,,1 h 24 min
List_of_Netflix_original_films_2021_table_1.csv,The Minimalists: Less Is Now,,,english,,,,,53 min
List_of_Netflix_original_films_2021_table_1.csv,Tony Parker: The Final Shot,,,"french,,",,,,,1 h 38 min
List_of_Netflix_original_films_2021_table_1.csv,"Crack: Cocaine, Corruption & Conspiracy",,,english,,,,,1 h 29 min
List_of_Netflix_original_films_2021_table_1.csv,What Would Sophia Loren Do?,,,english,,,,,32 min
List_of_Netflix_original_films_2021_table_1.csv,"Strip Down, Rise Up",,,english,,,,,1 h 52 min
List_of_Netflix_original_films_2021_table_1.csv,Pelé,,,"portuguese,,",,,,,1 h 48 min
List_of_Netflix_original_films_2021_table_1.csv,Biggie: I Got a Story to Tell,,,english,,,,,1 h 37 min
List_of_Netflix_original_films_2021_table_1.csv,Operation Varsity Blues: The College Admissions Scandal,,,english,,,,,1 h 39 min
List_of_Netflix_original_films_2021_table_1.csv,Seaspiracy,,,english,,,,,1 h 29 min
List_of_Netflix_original_films_2021_table_1.csv,Dolly Parton: A MusiCares Tribute,,,english,,,,,55 min
List_of_Netflix_original_films_2021_table_1.csv,Why Did You Kill Me?,,,english,,,,,1 h 23 min
List_of_Netflix_original_films_2021_table_1.csv,Chadwick Boseman: Portrait of an Artist,,,english,,,,,21 min
List_of_Netflix_original_films_2021_table_1.csv,Searching for Sheela,,,english,,,,,58 min
List_of_Netflix_original_films_2021_table_1.csv,Nail Bomber: Manhunt,,,english,,,,,1 h 12 min
List_of_Netflix_original_films_2021_table_1.csv,Breaking Boundaries: The Science of Our Planet,,,english,,,,,1 h 13 min
List_of_Netflix_original_films_2021_table_1.csv,Kitty Love: An Homage to Cats,,,"dutch,,",,,,,1 h
List_of_Netflix_original_films_2021_table_1.csv,Murder by the Coast,,,"spanish,,",,,,,1 h 28 min
List_of_Netflix_original_films_2021_table_1.csv,Sisters on Track,,,english,,,,,1 h 36 min
List_of_Netflix_original_films_2021_table_1.csv,Audible,,,english,,,,,38 min
List_of_Netflix_original_films_2021_table_1.csv,Private Network: Who Killed Manuel Buendia?,,,"spanish,,",,,,,1 h 40 min
List_of_Netflix_original_films_2021_table_1.csv,Pray Away,,,english,,,,,1 h 41 min
List_of_Netflix_original_films_2021_table_1.csv,Shiny_Flakes: The Teenage Drug Lord,,,"german,,",,,,,1 h 36 min
List_of_Netflix_original_films_2021_table_1.csv,Untold: Malice at the Palace,,,english,,,,,1 h 9 min
List_of_Netflix_original_films_2021_table_1.csv,Untold: Deal with the Devil,,,english,,,,,1 h 17 min
List_of_Netflix_original_films_2021_table_1.csv,Memories of a Murderer: The Nilsen Tapes,,,english,,,,,1 h 25 min
List_of_Netflix_original_films_2021_table_1.csv,Untold: Caitlyn Jenner,,,english,,,,,1 h 9 min
List_of_Netflix_original_films_2021_table_1.csv,"Bob Ross: Happy Accidents, Betrayal & Greed",,,english,,,,,1 h 33 min
List_of_Netflix_original_films_2021_table_1.csv,Untold: Crimes & Penalties,,,english,,,,,1 h 26 min
List_of_Netflix_original_films_2021_table_1.csv,Untold: Breaking Point,,,english,,,,,1 h 19 min
List_of_Netflix_original_films_2021_table_1.csv,Blood Brothers: Malcolm X & Muhammad Ali,,,english,,,,,1 h 36 min
List_of_Netflix_original_films_2021_table_1.csv,The Women and the Murderer,,,"french,,",,,,,1 h 32 min
List_of_Netflix_original_films_2021_table_1.csv,Schumacher,,,english,,,,,1 h 52 min
List_of_Netflix_original_films_2021_table_1.csv,My Heroes Were Cowboys,,,english,,,,,23 min
List_of_Netflix_original_films_2021_table_1.csv,Britney vs Spears,,,english,,,,,1 h 33 min
List_of_Netflix_original_films_2021_table_1.csv,Convergence: Courage in a Crisis,,,english,,,,,1 h 53 min
List_of_Netflix_original_films_2021_table_1.csv,Making Malinche: A Documentary by Nacho Cano,,,"spanish,,",,,,,1 h 29 min
List_of_Netflix_original_films_2021_table_1.csv,Found,,,english,,,,,1 h 38 min
List_of_Netflix_original_films_2021_table_1.csv,Flip a Coin – One OK Rock Documentary,,,"japanese,,",,,,,1 h 45 min
List_of_Netflix_original_films_2021_table_1.csv,Lords of Scam,,,"french,,",,,,,1 h 45 min
List_of_Netflix_original_films_2021_table_1.csv,A Cop Movie,,,"spanish,,",,,,,1 h 47 min
List_of_Netflix_original_films_2021_table_1.csv,Procession,,,english,,,,,1 h 58 min
List_of_Netflix_original_films_2021_table_1.csv,Angèle,,,"french,,",,,,,1 h 24 min
List_of_Netflix_original_films_2021_table_1.csv,14 Peaks: Nothing Is Impossible,,,english,,,,,1 h 41 min
List_of_Netflix_original_films_2021_table_1.csv,Lead Me Home,,,english,,,,,40 min
List_of_Netflix_original_films_2021_table_1.csv,137 Shots,,,english,,,,,1 h 45 min
List_of_Netflix_original_films_2021_table_1.csv,Puff: Wonders of the Reef,,,english,,,,,1 h 2 min
List_of_Netflix_original_films_2021_table_2.csv,To All the Boys: Always and Forever – The Afterparty,,aftershow,english,,,,,36 min
List_of_Netflix_original_films_2021_table_2.csv,Creating an Army of the Dead,,making-of,english,,,,,28 min
List_of_Netflix_original_films_2021_table_2.csv,Emicida: AmarElo – Live in São Paulo,,concert,"portuguese,,",,,,,1 h 39 min
List_of_Netflix_original_films_2021_table_2.csv,Monster Hunter: Legends of the Guild,,animation/fantasy,english,,,,,58 min
List_of_Netflix_original_films_2021_table_2.csv,Attack of The Hollywood Clichés!,,comedy,english,,,,,58 min
List_of_Netflix_original_films_2021_table_2.csv,Escape the Undertaker,,interactive horror,english,,,,,31 min
List_of_Netflix_original_films_2021_table_2.csv,Sex: Unzipped,,comedy,english,,,,,59 min
List_of_Netflix_original_films_2021_table_2.csv,Robin Robin,,stop motion / musical,english,,,,,32 min
List_of_Netflix_original_films_2021_table_2.csv,Death to 2021,,comedy,english,,,,,1 h
List_of_Netflix_original_films_2022_table_0.csv,Four to Dinner,,romantic comedy,"italian,,",,,,,1 h 30 min
List_of_Netflix_original_films_2022_table_0.csv,The Wasteland,,horror,"spanish,,",,,,,1 h 32 min
List_of_Netflix_original_films_2022_table_0.csv,How I Fell in Love with a Gangster,,drama,"polish,,",,,,,2 h 59 min
List_of_Netflix_original_films_2022_table_0.csv,Brazen,,romantic thriller,english,,,,,1 h 36 min
List_of_Netflix_original_films_2022_table_0.csv,Photocopier,,coming-of-age drama,"indonesian,,",,,,,2 h 10 min
List_of_Netflix_original_films_2022_table_0.csv,This Is Not a Comedy,,comedy drama,"spanish,,",,,,,1 h 45 min
List_of_Netflix_original_films_2022_table_0.csv,The Royal Treatment,,romance,english,,,,,1 h 37 min
List_of_Netflix_original_films_2022_table_0.csv,Amandla,,drama,english,,,,,1 h 46 min
List_of_Netflix_original_films_2022_table_0.csv,Munich – The Edge of War,,historical/drama/thriller,english,,,,,2 h 11 min
List_of_Netflix_original_films_2022_table_0.csv,My Father's Violin,,drama,"turkish,,",,,,,1 h 52 min
List_of_Netflix_original_films_2022_table_0.csv,Home Team,,sports comedy,english,,,,,1 h 37 min
List_of_Netflix_original_films_2022_table_0.csv,Looop Lapeta,,romantic thriller,hindi,,,,,2 h 11 min
List_of_Netflix_original_films_2022_table_0.csv,Through My Window,,drama,"spanish,,",,,,,1 h 53 min
List_of_Netflix_original_films_2022_table_0.csv,The Privilege,,horror,"german,,",,,,,1 h 47 min
List_of_Netflix_original_films_2022_table_0.csv,Into the Wind,,romantic drama,"polish,,",,,,,1 h 48 min
List_of_Netflix_original_films_2022_table_0.csv,Bigbug,,science fiction/comedy,"french,,",,,,,1 h 51 min
List_of_Netflix_original_films_2022_table_0.csv,Love and Leashes,,romantic comedy,"korean,,",,,,,1 h 58 min
List_of_Netflix_original_films_2022_table_0.csv,Love Tactics,,romantic comedy,"turkish,,",,,,,1 h 38 min
List_of_Netflix_original_films_2022_table_0.csv,Tall Girl 2,,teen romantic comedy,english,,,,,1 h 41 min
List_of_Netflix_original_films_2022_table_0.csv,Fistful of Vengeance,,supernatural martial arts drama,english,,,,,1 h 36 min
